Teaser Text,Tag Value,Teaser Normalizado
La agenda de Alberto: entre el cumplimiento de promesas y algunos sapos en el menú | Por Nicolás Lucca,Clickbait,el agenda de alberto : entre el cumplimiento de promesa y alguno sapo en el menú | por nicolás lucca
Este es el protocolo de urgencia para afrontar huracán Iota y temporada de lluvias en Colombia,Clickbait,este ser el protocolo de urgencia para afrontar huracán iota y temporada de lluvia en colombia
Manuel Merino anuncia su dimisión de la presidencia de Perú #Internacional #EUVzla #YoMeQuedoEnCasa,No,manuel merino anunciar su dimisión de el presidencia de perú # internacional # euvzla # yomequedoencasa
Fútbol con Mateo y Hulk con Ciro de “comentarista”: el tierno video de Messi antes de viajar para unirse a la Selección,Clickbait,fútbol con mateo y hulk con ciro de “ comentarista ” : el tierno video de messi antes de viajar para unir él a el selección
¿Qué viene en el caso contra Uribe tras quedar imputado por soborno? ¿Cuál es el siguiente paso en el caso contra Uribe tras quedar imputado por soborno? El viernes un juez volvió a darle otro giro a este proceso judicial.  Esta es la situación 👉,Clickbait,¿ qué venir en el caso contra uribe tras quedar imputado por soborno ? ¿ cuál ser el siguiente paso en el caso contra uribe tras quedar imputado por soborno ? el viernes uno juez volver a dar él otro giro a este proceso judicial .   este ser el situación 👉
"La Justicia anula la contratación como funcionarios de 20 familiares de cargos de PSOE y UGT en Fuenlabrada. #Madrid La Justicia anula la contratación como funcionarios de 20 familiares de cargos del PSOE y  UGT en Fuenlabrada. El TSJ anuló los nombramientos por ser ""contrario a derecho"". Lo cuenta @Pavlinrodriguez  ",No,"el justicia anular el contratación como funcionario de 20 familiar de cargo de psoe y ugt en fuenlabrada . # madrid el justicia anular el contratación como funcionario de 20 familiar de cargo del psoe y   ugt en fuenlabrada . el tsj anular el nombramiento por ser "" contrario a derecho "" . él contar @pavlinrodriguez  "
Ideam pronosticó hasta cuándo irá el aumento de lluvias en Colombia y cuáles departamentos deben estar alerta,Clickbait,ideam pronosticar hasta cuándo ir el aumento de lluvia en colombia y cuál departamento deber estar alerto
"RT @infobaecolombia: Corte confirma que Bernardo Moreno, exasesor de Uribe, irá a juicio por la “Yidispolítica”",No,"rt @infobaecolombio : corte confirmar que bernardo moreno , exasesor de uribe , ir a juicio por el “ yidispolítica ”"
A un paso de concretarse la temporada del beisbol profesional venezolano #Deportes #EUVzla #YoMeQuedoEnCasa,No,a uno paso de concretar él el temporada del beisbol profesional venezolano # deportes # euvzla # yomequedoencasa
"¿Qué hacer con la mascarilla si se moja bajo la lluvia? María Elisa Calle, profesora de Epidemiología y Medicina Preventiva en la Universidad Complutense, explica que, en caso de que las mascarillas se mojen, hay que cambiarlas. “Si se mojan o humedecen disminuye su eficacia y es mejor no correr riesgos”.",No,"¿ qué hacer con el mascarilla si él mojar bajo el lluvia ? maría elisa calle , profesora de epidemiología y medicina preventiva en el universidad complutense , explicar que , en caso de que el mascarilla él mojen , haber que cambiar él . “ si él mojar o humedecen disminuir su eficacia y ser mejor no correr riesgo ” ."
"No, perder peso no depende de mi fuerza de voluntad. La obesidad es un problema colectivo cuya expansión tiene más que ver con las ciencias políticas que con la biología",No,"no , perder peso no depender de mi fuerza de voluntad . el obesidad ser uno problema colectivo cuyo expansión tener más que ver con el ciencia política que con el biología"
Un niño de tres años muere en EEUU de un disparo en el pecho al manipular un arma de fuego durante su fiesta de cumpleaños,No,uno niño de tres año morir en eeuu de uno disparo en el pecho al manipular uno arma de fuego durante su fiesta de cumpleaños
"“Los perros salvan vidas, las vírgenes no está probado”",No,"“ el perro salir vida , el vírgén no estar probado ”"
Chilavert contó el día que lo llamó Bilardo para nacionalizarlo y jugar en la Selección: cuál fue la reacción del histórico arquero,Clickbait,chilavert contar el día que él llamar bilardo para nacionalizar él y jugar en el selección : cuál ser el reacción del histórico arquero
Un positivo obliga a cancelar el Inglaterra – Escocia sub-19 en el descanso. En un amistoso de las selecciones sub-19 de Inglaterra y Escocia los jugadores se disponían a saltar al campo para jugar el segundo tiempo cuando recibieron la noticia: un técnico de la selección inglesa había dado positivo. El partido se canceló.,No,uno positivo obligar a cancelar el inglaterra – escocia sub-19 en el descanso . en uno amistoso de el selección sub-19 de inglaterra y escocia el jugador él disponer a saltar al campo para jugar el segundo tiempo cuando recibir el noticia : uno técnico de el selección inglés haber dar positivo . el partido él cancelar .
RT @infobaecolombia: Carlos Queiroz monitoreó la lesión de James y trabajará para “presentarlo lo mejor posible”,No,rt @infobaecolombio : carlos queiroz monitorear el lesión de james y trabajar para “ presentar él él mejor posible ”
"Acusan a jugador de presunto delito sexual; Chivas lo separa. 🚨 UN NUEVO ESCÁNDALO EN CHIVAS 🚨

https://t.co/SkQGqWgQDB",Clickbait,"acusar a jugador de presunto delito sexual ; chivas él separar . 🚨 uno nuevo escándalo en chivas 🚨 

 https://t.co/skqgqwgqdb"
"El Barcelona se moderniza ante el Celta. Alrededor de la pelota, el Barça ha encontrado el sosiego y también la vida después de una tormenta de días por el funeral de Lisboa. El equipo disfruta de jornadas balsámicas. Lee la crónica de @rbesac",No,"el barcelona él modernizar ante el celta . alrededor de el pelota , el barça haber encontrar el sosiego y también el vida después de uno tormenta de día por el funeral de lisboa . el equipo disfrutar de jornada balsámica . lee el crónica de @rbesac"
Organizaciones de víctimas y excombatientes buscarán más de 150 presuntas fosas comunes de las Farc,No,organizaciones de víctima y excombatient buscar más de 150 presunto fosa común de el farc
[OPINIÓN] Estados Unidos y la agenda común | Por Fulvio Pompeo,No,[ opinión ] estados unidos y el agenda común | por fulvio pompeo
"Muere el actor Eddie Hassell en un tiroteo en Texas. El actor Eddie Hassell, de 30 años y conocido por su participación en la serie ‘Surface’ y en la película ‘Los chicos están bien’, ha muerto tras un tiroteo en la madrugada del domingo en Texas",No,"muere el actor eddie hassell en uno tiroteo en texas . el actor eddie hassell , de 30 año y conocido por su participación en el serie ‘ surface ’ y en el película ‘ el chico estar bien ’ , haber morir tras uno tiroteo en el madrugada del domingo en texas"
"PRI se perfila para ganar en Coahuila con 36.7% de actas en PREP. #EleccionesCoahuila En cuestión de porcentajes, Morena quedaría en segundo lugar en cuanto a las preferencias de los votos y el Partido Acción Nacional en tercero",No,"pri él perfilar para ganar en coahuila con 36.7% de acta en prep . # eleccionescoahuila en cuestión de porcentaje , morena quedar en segundo lugar en cuanto a el preferencia de el voto y el partido acción nacional en tercero"
Cesta Petare se establecerá en Bs 11.310.000 esta semana #Economía #EUVzla,No,cesta petare él establecer en bs 11310000 este semana # economía # euvzla
El Consejo Científico de Francia estima que hay 100.000 contagios diarios de coronavirus: “La segunda ola será más fuerte que la primera”,No,el consejo científico de francia estimar que haber 100000 contagio diario de coronavirus : “ el segundo ola ser más fuerte que el primero ”
"Las lesiones que sufrió Santiago Arias tras la fractura de tobillo. #PorSiNoLoViste 👀 Múltiples lesiones 😖 dejó la fractura en el tobillo a Santiago Arias 🇨🇴

https://t.co/BBTPlBueGV",Clickbait,"el lesión que sufrir santiago arias tras el fractura de tobillo . # porsinoloviste 👀 múltiples lesión 😖 dejar el fractura en el tobillo a santiago arias 🇨 🇴 

 https://t.co/bbtplbuegv"
El Gobierno se hizo de $ 136.000 millones con un bono en pesos atado al tipo de cambio oficial. El Gobierno se hizo de US$ 1.766 millones con un bono en pesos pero atado a la cotización del dólar,No,el gobierno él hacer de $ 136000 millón con uno bono en peso atado al tipo de cambio oficial . el gobierno él hacer de us$ 1766 millón con uno bono en peso pero atado a el cotización del dólar
"La golfista mexicana María Fassi dio positivo por Covid-19. ⛳️ La mexicana 🇲🇽 ha dado positivo por #COVID19 🦠

https://t.co/coOj6tagpv",No,"el golfista mexicano maría fassi dar positivo por covid-19 . ⛳ ️ el mexicana 🇲 🇽 haber dar positivo por # covid19 🦠 

 https://t.co/cooj6tagpv"
Un juez avaló las manifestaciones públicas en cuarentena si se hacen cumpliendo los protocolos,No,uno juez avalar el manifestación público en cuarentena si él hacer cumplir el protocolo
"El Madrid se destensa antes de la primera curva. El empeoramiento en defensa, las conocidas dificultades goleadoras y una unidad B a la baja agrietan el inicio de curso de los blancos",No,"el madrid él destensar antes de el primero curva . el empeoramiento en defensa , el conocido dificultad goleadora y uno unidad b a el baja agrietar el inicio de curso de el blanco"
"Venancio Ramos, un histórico y especialista en ganarle a la selección de Chile",No,"venancio ramos , uno histórico y especialista en ganar él a el selección de chile"
Vuelve el fútbol: todo lo que se sabe y lo que no sobre el regreso a las canchas tras 277 días de cuarentena,Clickbait,vuelve el fútbol : todo él que él saber y él que no sobre el regreso a el cancha tras 277 día de cuarentena
Roland Garros helado: Victoria Azarenka obligó al árbitro a suspender un partido por el frío,No,roland garros helado : victoria azarenka obligar al árbitro a suspender uno partido por el frío
Juventud de las Piedras confirmó 17 casos positivos de COVID-19,No,juventud de el piedras confirmar 17 caso positivo de covid-19
MSP presentó denuncia penal por documento falso que anuncia suspensión de actividades. Salinas hará denuncia penal por documento falso que anuncia suspensión de actividades ,No,msp presentar denuncia penal por documento falso que anunciar suspensión de actividad . salinas hacer denuncia penal por documento falso que anunciar suspensión de actividad
Defensa lleva al fiscal el chat de mandos retirados en el que se hablaba de fusilar a 26 millones de españoles,No,defensa llevar al fiscal el chat de mando retirado en el que él hablar de fusilar a 26 millón de español
Oficial: Antonio Mohamed dejó la dirección técnica de Rayados de Monterrey,No,oficial : antonio mohamed dejar el dirección técnico de rayados de monterrey
El régimen de Nicolás Maduro reabrió las rutas aéreas de Venezuela con Rusia y Bolivia,No,el régimen de nicolás maduro reabrir el ruta aéreo de venezuela con rusia y bolivia
"RT @infobaecolombia: Ejército repudió la expulsión violenta de soldados en El Tambo, Cauca",No,"rt @infobaecolombio : ejército repudiar el expulsión violento de soldado en el tambo , cauca"
"Francia plantea controles fronterizos aleatorios y cuarentena para quienes vayan a esquiar a España o Suiza. Francia busca ""disuadir"" a sus ciudadanos y se plantea establecer controles fronterizos aleatorios y obligar a guardar una cuarentena de siete días a quienes decidan ir a países vecinos a esquiar, como España o Suiza

Por @Silviawsh",No,"francia plantear control fronterizo aleatorio y cuarentena para quien ir a esquiar a españa o suiza . francia buscar "" disuadir "" a su ciudadano y él plantear establecer control fronterizo aleatorio y obligar a guardar uno cuarentena de siete día a quien decidir ir a país vecino a esquiar , como españa o suiza 

 por @silviawsh"
RT @infobaecolombia: La Gobernación de Cundinamarca y la Secretaría de Bogotá apoyan una navidad libre de pólvora,No,rt @infobaecolombio : el gobernación de cundinamarca y el secretaría de bogotá apoyar uno navidad libre de pólvora
"Emmanuel Álvarez Agis: ""La única fuente disponible de financiamiento en dólares para la Argentina es el FMI""",No,"emmanuel álvarez agis : "" el único fuente disponible de financiamiento en dólares para el argentina ser el fmi """
"Los asesinos de Martha Catalina Daniels, incluyendo a su propia hermana, no serán tomados en cuenta por la JEP",No,"el asesino de martha catalina daniels , incluir a su propio hermana , no ser tomar en cuenta por el jep"
"De “pollito descoordinado” a súper atleta: la sorprendente historia de Leandro Bolmaro, el argentino mejor ubicado en la historia del Draft de la NBA. La sorprendente historia de Leandro Bolmaro, el argentino con futuro NBA: de ser un “pollito descoordinado” a convertirse en un súper atleta | Por Juan José Ciceri",Clickbait,"de “ pollito descoordinado ” a súper atleta : el sorprendente historia de leandro bolmaro , el argentino mejor ubicado en el historia del draft de el nba . el sorprendente historia de leandro bolmaro , el argentino con futuro nba : de ser uno “  pollito descoordinado ” a convertir él en uno súper atleta | por juan josé ciceri"
5 buenas prácticas para tener éxito en un negocio online [vía @tiendanube],Clickbait,5 buena práctica para tener éxito en uno negocio online [ vía @tiendanube ]
El 'Vasco' De Mendiguren dijo que el nuevo impuesto a la riqueza 'es discriminatorio',No,el ' vasco ' de mendiguren decir que el nuevo impuesto a el riqueza ' ser discriminatorio '
"Fue su médico. Sergio Berni habló sobre la muerte de Diego Maradona: ""Los últimos años fueron un tormento""",No,"ser su médico . sergio berni hablar sobre el muerte de diego maradona : "" el último año ser uno tormento """
"“Una buena vacuna para no enfermarnos es hacer ejercicio”: AMLO entregó el Premio Nacional del Deporte 2020. “Debemos mantener encendida la llama de la esperanza, porque vamos a salir adelante”: AMLO entregó el Premio Nacional del Deporte 2020",No,"“ uno buen vacuna para no enfermarno ser hacer ejercicio ” : amlo entregar el premio nacional del deporte 2020 . “ deber mantener encendido él llama de el esperanza , porque ir a salir adelante ” : amlo entregar el premio nacional del deporte 2020"
Se anunciaron los finalistas de la segunda edición del Premio Fundación River,Clickbait,él anunciar el finalista de el segundo edición del premio fundación river
Murió Diego Maradona: aquella despedida entre lágrimas de la Bombonera,No,morir diego maradona : aquel despedida entre lágrima de el bombonera
Los Pumas-Australia. Los secretos de la evolución física del seleccionado: quién es el hombre clave en el staff de Mario Ledesma. #Rugby | Los secretos de la evolución física de Los Pumas: quién es el hombre clave en el staff de Mario Ledesma 🏉🇦🇷,Clickbait,el pumas-australia . el secreto de el evolución físico del seleccionado : quién ser el hombre clave en el staff de mario ledesma . # rugby | el secreto de el evolución físico de el pumas : quién ser el hombre clave en el staff de mario ledesma 🏉 🇦 🇷
Luis Gómez reveló un supuesto trato de ‘no ataque’ entre Ecuador y Uruguay en la clasificación al Mundial del 2002 | El Comercio,No,luis gómez revelar uno supuesto trato de ‘ no atacar ’ entre ecuador y uruguay en el clasificación al mundial del 2002 | el comercio
Liga a Independiente del Valle: 'Entre campeones internacionales nos entendemos' | El Comercio,No,liga a independiente del valle : ' entre campeón internacional yo entender ' | el comercio
"Presidente chileno pone denuncia contra sí mismo por no usar tapabocas. El presidente de Chile, el conservador Sebastián Piñera, presentó este lunes una denuncia contra sí mismo ante las autoridades sanitarias. ¿Por qué? Aquí le contamos ➡️",Clickbait,"presidente chileno poner denuncia contra él mismo por no usar tapaboca . el presidente de chile , el conservador sebastián piñera , presentar este lunes uno denuncia contra él mismo ante el autoridad sanitario . ¿ por qué ? aquí él contar ➡ ️"
"Taxistas alistan protesta para este miércoles en Bogotá. #ParoNacionaldeTaxistas La ola amarilla protesta este miércoles en Bogotá. Movilizaciones partirán de Engativá Pueblo, Zona Franca (calle. 106 con carrera. 15), el Museo de los Niños, Techo, la calle 170 con autopista Norte y la calle 63 con carrera 60. ",No,"taxistas alistar protesta para este miércoles en bogotá . # paronacionaldetaxista el ola amarillo protesta este miércoles en bogotá . movilizaciones partir de engativá pueblo , zona franca ( calle . 106 con carrera . 15 ) , el museo de el niños , techo , el calle 170 con autopista norte y el calle 63 con carrera 60 ."
Atención 🚨 Confirman millonaria condena contra El Nogal por atentado de las Farc. La Corte Suprema se negó a anular la indemnización contra una de las víctimas. Hay seis demandas similares en camino. Le contamos vía @Uinvestigativa ►,No,atención 🚨 confirman millonario condena contra el nogal por atentado de el farc . el corte suprema él negar a anular el indemnización contra uno de el víctima . haber seis demanda similar en camino . él contar vía @uinvestigativo ►
Expertos urgen usar mascarilla tras creciente número de contagios en EEUU #Internacional #EUVzla,No,expertos urgir usar mascarilla tras creciente número de contagio en eeuu # internacional # euvzla
‘Mi hija fue secuestrada por la abuela’. El padre de Sharick Lizeth Márquez Téllez habló y anunció denuncia ►,No,‘ mi hija ser secuestrar por el abuela ’ . el padre de sharick lizeth márquez téllez hablar y anunciar denuncia ►
Nicaragua culmina rescate en derrumbe de mina tras extraer dos cuerpos #Internacional #EUVzla #Parlamentarias2020,No,nicaragua culmín rescate en derrumbe de mina tras extraer dos cuerpo # internacional # euvzla # parlamentarias2020
Argentina triunfa en Lima y sigue de cerca a Brasil. La selección argentina firmó este martes un indiscutible triunfo ante Perú por 0-2 en un partido muy cómodo para la Albiceleste ⬇️,No,argentina triunfar en lima y seguir de cerca a brasil . el selección argentino firmar este martes uno indiscutible triunfo ante perú por 0-2 en uno partido mucho cómodo para el albiceleste ⬇ ️
"🚨 El general (r) Mora ataca con dureza el proceso de paz

El alto oficial, que formó parte del equipo negociador, critica 'favorecimientos' a las Farc. Esto es lo que dice 👉",Clickbait,"🚨 el general ( r ) mora atacar con dureza el proceso de paz 

 el alto oficial , que formar parte del equipo negociador , criticar ' favorecimiento ' a el farc . este ser él que decir 👉"
"Venezolanos trataron de cruzar a la fuerza la frontera hacia su país. Cerca de 500 ciudadanos venezolanos que permanecían en Colombia a la espera de una autorización por parte de Venezuela para regresar a su país, intentaron tomarse el Puente Internacional Simón Bolívar. En video quedó registrado el hecho ►",No,"venezolanos tratar de cruzar a el fuerza el frontera hacia su país . cerca de 500 ciudadano venezolano que permanecer en colombia a el espera de uno autorización por parte de venezuela para regresar a su país , intentar tomar él el puente internacional simón bolívar . en video quedar registrado el hecho ►"
"Ser adicto y estar confinado en la ciudad. Fiebre, dolor de huesos, frío intenso, insomnio, depresión. Si para una persona del común es duro vivir en confinamiento por la pandemia, para un adicto a las drogas es una tortura. Esta es la historia de Lorena ►

#TrastornosDeCiudad",No,"ser adicto y estar confinado en el ciudad . fiebre , dolor de hueso , frío intenso , insomnio , depresión . si para uno persona del común ser duro vivir en confinamiento por el pandemia , para uno adicto a el droga ser uno tortura . este ser el historia de lorena ► 

 # trastornosdeciudad"
"Machu Picchu recibirá a más de mil por día en medio de la pandemia. La ciudadela inca de Machu Picchu, joya del turismo peruano, aumentará su aforo en 40% ",No,"machu picchu recibir a más de mil por día en medio de el pandemia . el ciudadela inco de machu picchu , joya del turismo peruano , aumentar su aforo en 40%"
Óscar Ronderos: La estrategia del G4 no funcionó y provocó que Maduro hoy esté más fortalecido #Política #EUVzla,No,óscar ronderos : el estrategia del g4 no funcionar y provocar que maduro hoy estar más fortalecido # política # euvzla
"Echar a Mohamed costaría mucho dinero a Rayados. 🔥🔥 #BarraBrava 🔥🔥

La reunión entre José González Ornelas, Duilio Davino y Antonio Mohamed terminó calientita ⬇😬
https://t.co/3xfo8Zn9vo",Clickbait,"echar a mohamed costar mucho dinero a rayados . 🔥 🔥 # barrabrava 🔥 🔥 

 el reunión entre josé gonzález ornelas , duilio davino y antonio mohamed terminar calientito ⬇ 😬 
 https://t.co/3xfo8zn9vo"
"'Sí, sí, sí', por Soledad Morillo Belloso @solmorillob #Opinión",No,"' sí , sí , sí ' , por soledad morillo belloso @solmorillob # opinión"
Tres miembros de la banda de 'El Puti' muertos en enfrentamiento #Sucesos #EUVzla #YoMeQuedoEnCasa,No,tres miembro de el banda de ' el puti ' muerto en enfrentamiento # sucesos # euvzla # yomequedoencasa
"Vaticano investigará supuesto me gusta"" papal de foto picante de modelo #Internacional #EUVzla #YoMeQuedoEnCasa""",Clickbait,"vaticano investigar supuesto yo gustar "" papal de foto picante de modelo # internacional # euvzla # yomequedoencasa """
"Tras 15 años de relación, se separó Puli De María",No,"tras 15 año de relación , él separar puli de maría"
"Rusia, China e Irán tratan de sacar ventaja del caos en EE UU. Pekín ha comparado las revueltas de Washington con las vividas en Hong Kong en los últimos años ",No,"rusia , china e irán tratar de sacar ventaja del caos en ee uu . pekín haber comparar el revuelta de washington con el vivida en hong kong en el último año"
"""Contra la pared"": Alejandro Cappuccio, el DT que quedó en la historia de Rentistas. #Personajes  | ""Contra la pared"": diez respuestas de Alejandro Cappuccio a preguntas que lo sacan del deporte y permiten conocerlo desde lo personal.",Clickbait,""" contra el pared "" : alejandro cappuccio , el dt que quedar en el historia de rentistas . # personajes   | "" contra el pared "" : diez respuesta de alejandro cappuccio a pregunta que él sacar del deporte y permitir conocer él desde él personal ."
"Muere Armando Manzanero, el icono de la balada romántica latinoamericana. Armando Manzanero, el épico cantante y compositor mexicano que desde los años sesenta revolucionó el género del bolero para toda América Latina, y cuyas canciones repiten miles de oyentes de los dos lados del Atlántico, ha fallecido a sus 85 años

🔴",No,"muere armando manzanero , el icono de el balada romántico latinoamericano . armando manzanero , el épico cantante y compositor mexicano que desde el año sesenta revolucionar el género del bolero para todo américa latina , y cuyo canción repetir mil de oyente de el dos lado del atlántico , haber fallecer a su 85 año 

 🔴"
"La ANMAT prohibió la comercialización de un tapabocas y camisolines descartables falsificados, junto a una serie de productos médicos",No,"el anmat prohibir el comercialización de uno tapaboca y camisolín descartabl falsificado , junto a uno serie de producto médico"
"Funcionarios del INAU se suman al pedido de ""prioridad"" en el plan de vacunación",No,"funcionarios del inau él sumar al pedido de "" prioridad "" en el plan de vacunación"
El exabrupto de Sofía Bonelli contra Mariana Nannis en el festejo de cumpleaños de Claudio Caniggia,Clickbait,el exabrupto de sofía bonelli contra mariana nannis en el festejo de cumpleaños de claudio caniggia
"La emocionada dedicatoria de Ontiveros: ""Mi abuela está en el hospital con coronavirus. La necesito y la amo"" Las lágrimas de Ontiveros al dedicar su gol a su abuela, ingresada por Covid
https://t.co/zwjSzX3L5L",No,"el emocionado dedicatoria de ontiveros : "" mi abuela estar en el hospital con coronavirus . el necesitar y el amar "" el lágrima de ontiveros al dedicar su gol a su abuela , ingresado por covid 
 https://t.co/zwjszx3l5l"
Un grupo de gorilas en un zoológico de Estados Unidos contrajo covid-19. Detectan #covid19 en un grupo de gorilas en un zoológico de Estados Unidos. ¿Cómo se contagiaron? »,Clickbait,uno grupo de gorila en uno zoológico de estados unidos contraer covid-19 . detectar # covid19 en uno grupo de gorila en uno zoológico de estados unidos . ¿ cómo él contagiar ? »
"El Salvador aísla a otro viajero, procedente de EE.UU, con coronavirus
https://t.co/gTf9snboew",No,"el salvador aíslar a otro viajero , procedente de ee.uu , con coronavirus 
 https://t.co/gtf9snboew"
"'Llegué prácticamente muerto y me voy vivo con nuevos pulmones, que siento que Dios me ha dado', dice el alcalde Agustín Intriago antes de su regreso a Manta. #ATENCIÓN | Alcalde de Manta, Agustín Intriago, sale del hospital con alta médica »",No,"' llegar prácticamente muerto y yo ir vivo con nuevo pulmón , que sentir que dios yo haber dar ' , decir el alcalde agustín intriago antes de su regreso a manta . # atención | alcalde de manta , agustín intriago , salir del hospital con alta médico »"
"Irán empieza a probar su vacuna contra el covid-19
https://t.co/QM2mNsEXP4",No,"irán empezar a probar su vacuna contra el covid-19 
 https://t.co/qm2mnsexp4"
"Cárcel a hombres que serían 'el terror de Puente Aranda' #Seguimiento 🔎| Un Juez Penal Municipal de Bogotá impuso medida de aseguramiento contra dos presuntos integrantes de la banda Los Matutinos de Puente Aranda.

Esta banda sería la misma que estuvo involucrada en el asalto a una mujer en el barrio Corkidi

https://t.co/E3Gxpyhxiv",No,"cárcel a hombre que ser ' el terror de puente aranda ' # seguimiento 🔎 | uno juez penal municipal de bogotá imponer medida de aseguramiento contra dos presunto integrante de el banda el matutinos de puente aranda . 

 este banda ser el mismo que estar involucrado en el asalto a uno mujer en el barrio corkidi 

 https://t.co/e3gxpyhxiv"
#Panamá detecta variante surafricana de Covid-19 en paciente en #cuarentena #EUVzla,No,# panamá detectar variante surafricano de covid-19 en paciente en # cuarentena # euvzla
"Investigan si Departamento de Justicia de EU buscó alterar resultados electorales a favor de Trump. La investigación iniciada por Horowitz busca determinar ""si funcionarios actuales o pasados del departamento incurrieron en acciones inapropiadas"" con el fin de modificar el resultado de las elecciones",No,"investigar si departamento de justicia de eu buscar alterar resultado electoral a favor de trump . el investigación iniciado por horowitz buscar determinar "" si funcionario actual o pasado del departamento incurrir en acción inapropiada "" con el fin de modificar el resultado de el elección"
"Oaxaca arranca semaforización y recorridos de prueba de CityBus; proyectan opere en marzo. El banderazo de las obras lo dio el gobernador Alejandro Murat junto con Mariana Nassar, titular de la Secretaría de Movilidad estatal, quienes informaron que los trabajos incluirán a cruceros de la ciudad de #Oaxaca considerados “caóticos”",No,"oaxaca arranco semaforización y recorrido de prueba de citybus ; proyectar opere en marzo . el banderazo de el obra él dar el gobernador alejandro murat junto con mariana nassar , titular de el secretaría de movilidad estatal , quien informar que el trabajo incluir a crucero de el ciudad de # oaxaca considerado “ caótico ”"
Maikerlin Astudillo marcó su primer gol en la segunda división de España #Deportes #EUVzla,No,maikerlin astudillo marcar su primero gol en el segundo división de españa # deportes # euvzla
Soteldo es el tercer jugador venezolano que llega a una final de la Copa Libertadores #Deportes #EUVzla,No,soteldo ser el tercer jugador venezolano que llegar a uno final de el copa libertadores # deportes # euvzla
"Coronavirus: la epidemióloga que perdió a su padre porque ""él preferiría creer en los mensajes de WhatsApp"" ""Estuve trabajando desde el inicio de la pandemia para evitar que la gente se enfermara, pero no pude convencer a mi propio padre"", se lamenta esta epidemióloga.

https://t.co/7TDwA5v1Bp",No,"coronavirus : el epidemióloga que perder a su padre porque "" él preferir creer en el mensaje de whatsapp "" "" estar trabajar desde el inicio de el pandemia para evitar que el gente él enfermar , pero no poder convencer a mi propio padre "" , él lamentar este epidemióloga . 

 https://t.co/7tdwa5v1bp"
"""Alguien el otro día vio morir a ocho o nueve personas en un turno"": la devastadora crisis de salud mental en el personal sanitario por la pandemia de coronavirus. “Hay una gran cantidad de ansiedad. La gente se siente enferma por ir al trabajo y lo que van a ver allí”.",No,""" alguien el otro día ver morir a ocho o nueve persona en uno turno "" : el devastadora crisis de salud mental en el personal sanitario por el pandemia de coronavirus . “ haber uno gran cantidad de ansiedad . el gente él sentir enfermar por ir al trabajo y él que ir a ver allí ” ."
"Capitolio de Washington | ""Uno de los días más oscuros de la historia de EE.UU."": la condena de los congresistas por el asalto al Capitolio por los seguidores de Trump",No,"capitolio de washington | "" uno de el día más oscuro de el historia de ee.uu. "" : el condena de el congresista por el asalto al capitolio por el seguidor de trump"
"⚪⚫ Miiko se ilusiona con volver a la Roja en su arribo al Cacique: “Sería un gran honor, como siempre ha sido”",No,"⚪ ⚫ miiko él ilusionar con volver a el roja en su arribo al cacique : “ ser uno gran honor , como siempre haber ser ”"
"|#ActualidadDL| Primera etapa del proyecto Nuevo Domingo Savio estará terminada en agosto

Ampliar aquí",No,"|#actualidaddl| primero etapa del proyecto nuevo domingo savio estar terminado en agosto 

 ampliar aquí"
"Arroceros piden revisar la  baja de los aranceles en  el TLC con EUA. #ElSalvador | ASALBAR pidió al Ministerio de Economía aplicar el artículo 3.18 del CAFTA- DR y evaluar los impactos de la disminución de impuestos a la importación.
https://t.co/7quLkslzAH vía @prensagrafica",No,"arroceros pedir revisar el   baja de el arancel en   el tlc con eua . # elsalvador | asalbar pedir al ministerio de economía aplicar el artículo 3.18 del cafta- dr y evaluar el impacto de el disminución de impuesto a el importación . 
 https://t.co/7qulkslzah vía @prensagrafico"
Proponen ley para entrega de paquetes agrícolas. La ley establecería que el Gobierno tiene que dejar un presupuesto y regular con un contrato la compra a los proveedores de semilla mejorada.,No,proponer ley para entrega de paquete agrícola . el ley establecer que el gobierno tener que dejar uno presupuesto y regular con uno contrato el compra a el proveedor de semilla mejorado .
"| #LasMásLeídasdelaSemana| Reinaldo Pared revela nombre de quién cree debe ocupar su lugar en la secretaría general del PLD

Amplía aquí

#DiarioLibre #Noticias #ReinaldoPared",Clickbait,"| # lasmásleídasdelasemana| reinaldo pared revelar nombre de quién creer deber ocupar su lugar en el secretaría general del pld 

 ampliar aquí 

 # diariolibre # noticias # reinaldopared"
#LoMásLeído | Los mejores 3 jugos para limpiar el hígado.,Clickbait,# lomásleído | el mejor 3 jugo para limpiar el hígado .
Estos son los cambios educativos más urgentes según el mejor profesor de España de Secundaria y Bachillerato,Clickbait,este ser el cambio educativo más urgente según el mejor profesor de españa de secundaria y bachillerato
"La larga espera para determinar la muerte de Alexandra. La muerte de la joven de 20 años se manejó al inicio como un suicidio. Pero las investigaciones en torno al caso revelan otras circunstancias:
https://t.co/9OJqV4LXWu",Clickbait,"el largo espera para determinar el muerte de alexandra . el muerte de el joven de 20 año él manejar al inicio como uno suicidio . pero el investigación en torno al caso revelar otro circunstancia : 
 https://t.co/9ojqv4lxwu"
