DOI	Title	Authors	Abstract	Section	Date
10.48550/arXiv.2503.18712	llavaction evaluating train multi modal large language model action recognition	Shaokai Ye, Haozhe Qi, Alexander Mathis, Mackenzie W. Mathis	understand human behavior require measure behavioral action . complexity behavior be well map rich semantic structure such language . recent development multi modal large language model mllm be promising candidate wide range action understanding task . work focus evaluate then improve mllm to perform action recognition . reformulate epic kitchens-100 one large most challenging egocentric action dataset form video multiple question answer epic kitchens-100 mqa . show that when sample difficult incorrect answer distractor lead mllm struggle to recognize correct action . propose series method greatly improve mllm ability to perform action recognition achieve state art epic kitchens-100 validation set as well outperform gpt-4o 21 point accuracy epic kitchens-100 mqa . lastly show improvement other action relate video benchmark such egoschema perceptiontest longvideobench videomme mvbench suggest that mllm be promising path forward complex action task . code model be available https url .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18711	accenture nvs1 novel view synthesis dataset	Thomas Sugg, Kyle O'Brien, Lekh Poudel, Alex Dumouchelle, Michelle Jou, Marc Bosch, Deva Ramanan, Srinivasa Narasimhan, Shubham Tulsiani	paper introduce acc nvs1 specialized dataset design research novel view synthesis specifically airborne ground imagery . datum acc nvs1 be collect austin tx pittsburgh pa 2023 2024 . collection encompass six diverse real world scene capture airborne ground camera result total 148,000 image . acc nvs1 address challenge such vary altitude transient object . dataset be intend to supplement exist dataset provide additional resource comprehensive research rather serve benchmark .	Computer Vision and Pattern Recognition (cs.CV), Machine Learning (cs.LG)	24/03/2025
10.48550/arXiv.2503.18709	revisit automatic data curation vision foundation models digital pathology	Boqi Chen, CÃ©dric Vincent-Cuaz, Lydia A. Schoenpflug, Manuel Madeira, Lisa Fournier, Vaishnavi Subramanian, Sonali Andani, Samuel Ruiperez-Campillo, Julia E. Vogt, RaphaÃ«lle Luisier, Dorina Thanou, Viktor H. Koelzer, Pascal Frossard, Gabriele Campanella, Gunnar RÃ¤tsch	vision foundation model fm be accelerate development digital pathology algorithm transform biomedical research . model learn self supervise manner to represent histological feature highly heterogeneous tile extract whole slide image wsi real world patient sample . performance fm be significantly influence size diversity balance pre training datum . however datum selection have be primarily guide expert knowledge wsi level focus factor such disease classification tissue type while largely overlook granular detail available tile level . paper investigate potential unsupervised automatic datum curation tile level take account 350 million tile . specifically apply hierarchical cluster tree pre extract tile embedding allow to sample balanced dataset uniformly embed space pretraine fm . far identify dataset be subject trade off size balance potentially compromise quality representation learn fm propose tailor batch sampling strategy to mitigate effect . demonstrate effectiveness method improve performance diverse range clinically relevant downstream task .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18705	benchmarke burst super resolution polarization images noise dataset analysis	Inseung Hwang, Kiseok Choi, Hyunho Ha, Min H. Kim	snapshot polarization imaging calculate polarization state linearly polarize subimage . to achieve polarization camera employ double bayer pattern sensor to capture color polarization . demonstrate low light efficiency low spatial resolution result increase noise compromise polarization measurement . although burst super resolution effectively reduce noise enhance spatial resolution apply to polarization imaging pose challenge lack tailor dataset reliable ground truth noise statistic . to address issue introduce polarns polarburstsr two innovative dataset develop specifically polarization imaging . polarns provide characterization polarization noise statistic facilitate thorough analysis while polarburstsr function benchmark burst super resolution polarization image . dataset collect various real world condition enable comprehensive evaluation . additionally present model analyze polarization noise to quantify noise propagation test large dataset capture darkroom environment . part application compare late burst super resolution model highlight advantage training tailor polarization compare rgb base method . work establish benchmark polarization burst super resolution offer critical insight noise propagation thereby enhance polarization image reconstruction .	Computer Vision and Pattern Recognition (cs.CV), Graphics (cs.GR)	24/03/2025
10.48550/arXiv.2503.18703	channel consistency prior self reconstruction strategy base unsupervised image deraining	Guanglu Dong, Tianheng Zheng, Yuanzhouhan Cao, Linbo Qing, Chao Ren	recently deep image deraine model base pair dataset have make series remarkable progress . however can not be well apply real world application difficulty obtain real pair dataset poor generalization performance . paper propose novel channel consistency prior self reconstruction strategy base unsupervised image deraining framework csud to tackle aforementioned challenge . training unpaired datum csud be capable generate high quality pseudo clean rainy image pair be use to enhance performance deraine network . specifically to preserve more image background detail while transfer rain streak rainy image unpaired clean image propose novel channel consistency loss ccloss introduce channel consistency prior ccp rain streak training process thereby ensure that generate pseudo rainy image closely resemble real one . furthermore propose novel self reconstruction sr strategy to alleviate redundant information transfer problem generator far improve deraine performance generalization capability method . extensive experiment multiple synthetic real world dataset demonstrate that deraine performance csud surpasse other state art unsupervised method csud exhibit superior generalization capability .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18695	ocrt boosting foundation models open world object concept relation triad	Luyao Tang, Yuxuan Yuan, Chaoqi Chen, Zeyu Zhang, Yue Huang, Kun Zhang	although foundation model fm claim to be powerful generalization ability significantly decrease when face distribution shift weak supervision malicious attack open world . other hand most domain generalization adversarial fine tuning method be task relate model specific ignore universality practical application transferability fm . paper delve problem generalize fm domain datum . propose novel framework object concept relation triad ocrt enable fm to extract sparse high level concept intricate relational structure raw visual input . key idea be to bind object visual scene set object centric representation unsupervised decoupling iterative refinement . to be specific project object centric representation semantic concept space model can readily interpret estimate importance to filter irrelevant element . then concept base graph have flexible degree be construct to incorporate set concept correspond importance enable extraction high order factor informative concept facilitate relational reasoning concept . extensive experiment demonstrate that ocrt can substantially boost generalizability robustness sam clip multiple downstream task .	Computer Vision and Pattern Recognition (cs.CV), Machine Learning (cs.LG)	24/03/2025
10.48550/arXiv.2503.18682	hardware rasterize ray base gaussian splatting	Samuel Rota BulÃ², Nemanja Bartolovic, Lorenzo Porzi, Peter Kontschieder	present novel hardware rasterize render approach ray base 3d gaussian splatting raygs obtain fast high quality result novel view synthesis . work contain mathematically rigorous geometrically intuitive derivation how to efficiently estimate relevant quantity render raygs model structure respect standard hardware rasterization shader . solution be first enable rendering raygs model sufficiently high frame rate to support quality sensitive application like virtual mixed reality . second contribution enable alias free rendering raygs address mip relate issue arise when render diverging scale training testing . demonstrate significant performance gain different benchmark scene while retain state art appearance quality raygs .	Computer Vision and Pattern Recognition (cs.CV), Graphics (cs.GR)	24/03/2025
10.48550/arXiv.2503.18678	nullswap proactive identity cloaking deepfake face swapping	Tianyi Wang, Harry Cheng, Xiao Zhang, Yinglong Wang	suffer performance bottleneck passively detect high quality deepfake image due advancement generative model proactive perturbation offer promising approach disable deepfake manipulation insert signal benign image . however exist proactive perturbation approach remain unsatisfactory several aspect 1 visual degradation direct element wise addition 2 limited effectiveness face swap manipulation 3 unavoidable reliance white- grey box setting to involve generative model training . study analyze essence deepfake face swap argue necessity protect source identity rather target image propose nullswap novel proactive defense approach cloak source image identity nullifie face swap pure black box scenario . design identity extraction module to obtain facial identity feature source image while perturbation block be then devise to generate identity guide perturbation accordingly . meanwhile feature block extract shallow level image feature be then fuse perturbation cloaking block image reconstruction . furthermore to ensure adaptability different identity extractor face swap algorithm propose dynamic loss weighting adaptively balance identity loss . experiment demonstrate outstanding ability approach to fool various identity recognition model outperform state art proactive perturbation prevent face swap model generate image correct source identity .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18674	human motion unlearning	Edoardo De Matteis, Matteo Migliarini, Alessio Sampieri, Indro Spinelli, Fabio Galasso	introduce task human motion unlearning to prevent synthesis toxic animation while preserve general text motion generative performance . unlearn toxic motion be challenge can be generate explicit text prompt implicit toxic combination safe motion e.g. ` ` kicking be ` ` load swinge leg . propose first motion unlearn benchmark filter toxic motion large recent text motion dataset humanml3d motion x. propose baseline adapt state art image unlearn technique to process spatio temporal signal . finally propose novel motion unlearn model base latent code replacement dub lcr . lcr be training free suitable discrete latent space state art text motion diffusion model . lcr be simple consistently outperform baseline qualitatively quantitatively . project page \href{this https url}{this https url .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18673	any6d model free 6d pose estimation novel objects	Taeyeop Lee, Bowen Wen, Minjun Kang, Gyuree Kang, In So Kweon, Kuk-Jin Yoon	introduce any6d model free framework 6d object pose estimation require only single rgb d anchor image to estimate 6d pose size unknown object novel scene . unlike exist method rely texture 3d model multiple viewpoint any6d leverage joint object alignment process to enhance 2d-3d alignment metric scale estimation improved pose accuracy . approach integrate render compare strategy to generate refine pose hypothesis enable robust performance scenario occlusion non overlapping view diverse lighting condition large cross environment variation . evaluate method five challenging dataset real275 toyota light ho3d ycbineoat lm o demonstrate effectiveness significantly outperform state art method novel object pose estimation . project page https url	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI), Robotics (cs.RO)	24/03/2025
10.48550/arXiv.2503.18672	feature calibration enhance parameter synthesis clip base class incremental learning	Juncen Guo, Xiaoguang Zhu, Lianlong Sun, Liangyu Teng, Di Li, Yang Liu, Liang Song	class incremental learning cil enable model to continuously learn new class knowledge while memorize previous class facilitate adaptation evolution dynamic environment . traditional cil method be mainly base visual feature limit ability to handle complex scenario . contrast vision language models vlms show promise potential to promote cil integrate pretraine knowledge textual feature . however previous method make difficult to overcome catastrophic forgetting while preserve generalization capability vlm . to tackle challenge propose feature calibration enhance parameter synthesis fcps paper . specifically fcps employ specific parameter adjustment mechanism to iteratively refine proportion original visual feature participate final class determination ensure model 's foundational generalization capability . meanwhile parameter integration different task achieve balance learn new class knowledge retain old knowledge . experimental result popular benchmark e.g. cifar100 imagenet100 validate superiority propose method .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18671	structure aware correspondence learning relative pose estimation	Yihan Chen, Wenfei Yang, Huan Ren, Shifeng Zhang, Tianzhu Zhang, Feng Wu	relative pose estimation provide promising way achieve object agnostic pose estimation . despite success exist 3d correspondence base method reliance explicit feature matching suffer small overlap visible region unreliable feature estimation invisible region . inspire human ability to assemble two object part have small overlapping region consider object structure propose novel structure aware correspondence learning method relative pose estimation consist two key module . first structure aware keypoint extraction module be design to locate set kepoint can represent structure object different shape appearance guidance keypoint base image reconstruction loss . second structure aware correspondence estimation module be design to model intra image inter image relationship keypoint to extract structure aware feature correspondence estimation . jointly leverage two module propose method can naturally estimate 3d-3d correspondence unseen object explicit feature match precise relative pose estimation . experimental result co3d objaverse linemod dataset demonstrate that propose method significantly outperform prior method i.e. 5.7â ° reduction mean angular error co3d dataset .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18665	boost virtual agent learning reasoning step wise multi dimensional generalist reward model benchmark	Bingchen Miao, Yang Wu, Minghe Gao, Qifan Yu, Wendong Bu, Wenqiao Zhang, Yunfei Li, Siliang Tang, Tat-Seng Chua, Juncheng Li	development generalist virtual agents gva power multimodal large language models mllms have show significant promise autonomous task execution . however current training paradigm face critical limitation include reliance outcome supervision labor intensive human annotation . to address challenge propose similar step wise multi dimensional generalist reward model offer fine grain signal agent training can choose well action inference time scaling . specifically begin systematically define five dimension evaluate agent action . build framework design mcts p algorithm to automatically collect annotate step wise five dimensional agent execution datum . use datum train similar triple m strategy . furthermore introduce first benchmark virtual agent domain step wise multi dimensional reward model training evaluation name srm . benchmark consist two component srmtrain serve training set similar srmeval manually select test set evaluate reward model . experimental result demonstrate that similar step wise multi dimensional assessment synergistic gain provide gva effective intermediate signal training inference time scaling . code be available https url .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18658	leverage land cover priors isoprene emission super resolution	Christopher Ummerle, Antonio Giganti, Sara Mandelli, Paolo Bestagini, Stefano Tubaro	remote sensing play crucial role monitor earth 's ecosystem satellite derive datum often suffer limited spatial resolution restrict applicability atmospheric modeling climate research . work propose deep learning base super resolution sr framework leverage land cover information to enhance spatial accuracy biogenic volatile organic compounds bvoc emission particular focus isoprene . approach integrate land cover prior emission driver capture spatial pattern more effectively traditional method . evaluate model 's performance various climate condition analyze statistical correlation isoprene emission key environmental information such cropland tree cover datum . additionally assess generalization capability sr model apply unseen climate zone geographical region . experimental result demonstrate that incorporate land cover datum significantly improve emission sr accuracy particularly heterogeneous landscape . study contribute atmospheric chemistry climate modeling provide cost effective data drive approach refine bvoc emission map . propose method enhance usability satellite base emission datum support application air quality forecasting climate impact assessment environmental study .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18652	robust face recognition base wing loss $ \ell_1 $ regularization	Yaoyao Yun, Jianwen Xu	recent year sparse sample technique base regression analysis have witness extensive application face recognition research . presently numerous sparse sampling model base regression analysis have be explore various researcher . nevertheless recognition rate majority model would be significantly decrease when confront highly occluded highly damage face image . paper new wing constrain sparse code model(wcsc weight version(wwcsc be introduce so as to deal face recognition problem complex circumstance where alternate direction method multiplier admm algorithm be employ to solve correspond minimization problem . addition performance propose method be examine base four well know facial database namely orl facial database yale facial database ar facial database feret facial database . also compare other method literature wwcsc have very high recognition rate even complex situation where face image have high occlusion high damage illustrate robustness wwcsc method facial recognition .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18640	llgs unsupervised gaussian splatting image enhancement reconstruction pure dark environment	Haoran Wang, Jingwei Huang, Lu Yang, Tianchen Deng, Gaojing Zhang, Mingrui Li	3d gaussian splatting have show remarkable capability novel view render task exhibit significant potential for multi view http url original 3d gaussian splatting lack color representation input low light environment . simply use enhanced image input would lead issue multi view consistency current single view enhancement system rely pre train datum lack scene generalization . problem limit application 3d gaussian splatting low light condition field robotic include high fidelity modeling feature matching . to address challenge propose unsupervised multi view stereoscopic system base gaussian splatting call low light gaussian splatting llgs . system aim to enhance image low light environment while reconstruct scene . method introduce decomposable gaussian representation call m color separately characterize color information targeted enhancement . furthermore propose unsupervised optimization method zero knowledge prior use direction base enhancement to ensure multi view consistency . experiment conduct real world dataset demonstrate that system outperform state art method low light enhancement 3d gaussian splatting .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18637	unbiase textual description mitigate representation bias video benchmarks	Nina Shvetsova, Arsha Nagrani, Bernt Schiele, Hilde Kuehne, Christian Rupprecht	propose new unbiased textual description utd video benchmark base unbiased subset exist video classification retrieval dataset to enable more robust assessment video understanding capability . namely tackle problem current video benchmark may suffer different representation bias e.g. object bias single frame bias where mere recognition object utilization only single frame be sufficient correct prediction . leverage vlm llms to analyze debias benchmark such representation bias . specifically generate frame wise textual description video filter specific information e.g. only object leverage to examine representation bias three dimension 1 concept bias determine if specific concept e.g. object alone suffice prediction 2 temporal bias assess if temporal information contribute prediction 3 common sense vs. dataset bias evaluate whether zero shot reasoning dataset correlation contribute prediction . conduct systematic analysis 12 popular video classification retrieval dataset create new object debiase test split dataset . moreover benchmark 30 state art video model original debiase split analyze bias model . to facilitate future development more robust video understanding benchmark model release utd description dataset rich structured description dataset utd split dataset object debiase test split .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18635	occo lvm guide infrared visible image fusion framework base object aware contextual contrastive learning	Hui Li, Congcong Bian, Zeyang Zhang, Xiaoning Song, Xi Li, Xiao-Jun Wu	image fusion be crucial technique field computer vision goal be to generate high quality fuse image improve performance downstream task . however exist fusion method struggle to balance two factor . achieve high quality fuse image may result low performance downstream visual task vice versa . to address drawback novel lvm large vision model)-guide fusion framework object aware contextual contrastive learning be propose term occo . pre trained lvm be utilize to provide semantic guidance allow network to focus solely fusion task while emphasize learn salient semantic feature form contrastive learning . additionally novel feature interaction fusion network be also design to resolve information conflict fusion image cause modality difference . learn distinction positive sample negative sample latent feature space contextual space integrity target information fuse image be improve thereby benefit downstream performance . finally compare eight state art method four dataset effectiveness propose method be validate exceptional performance be also demonstrate downstream visual task .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18631	robust lane detection wavelet enhance context modeling adaptive sampling	Kunyang Li, Ming Hou	lane detection be critical autonomous driving ad vance driver assistance system adas . while recent method like clrnet achieve strong performance struggle adverse con dition such extreme weather illumination change occlusion complex curve . propose wavelet enhance feature pyramid net work we fpn to address challenge . wavelet base non local block be integrate before feature pyramid to improve global context modeling especially occluded curved lane . additionally de sign adaptive preprocessing module to enhance lane visibility poor lighting . attention guide sampling strategy further reffne spa tial feature boost accuracy distant curved lane . experiment culane tusimple demonstrate that approach signiffcantly outperform baseline challenge scenario achieve well robust ness accuracy real world driving condition .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18629	human understandable multi dimensional concept discovery	Arne GrobrÃ¼gge, Niklas KÃ¼hl, Gerhard Satzger, Philipp Spitzer	concept base explainable ai c xai aim to overcome limitation traditional saliency map convert pixel human understandable concept be consistent entire dataset . crucial aspect c xai be completeness measure how well set concept explain model 's decision . c xai method multi dimensional concept discovery mcd effectively improve completeness break cnn latent space distinct interpretable concept subspace . however mcd 's explanation can be difficult for human to understand raise concern practical utility . to address propose human understandable multi dimensional concept discovery hu mcd . hu mcd use segment anything model concept identification implement cnn specific input mask technique to reduce noise introduce traditional masking method . change mcd pair completeness relation enable hu mcd to enhance concept understandability while maintain explanation faithfulness . experiment include human subject study show that hu mcd provide more precise reliable explanation exist c xai method . code be available https url .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI)	24/03/2025
10.48550/arXiv.2503.18627	dig2dig dig diffusion information gains image fusion	Bing Cao, Baoshuo Cai, Changqing Zhang, Qinghua Hu	image fusion integrate complementary information multi source image to generate more informative result . recently diffusion model demonstrate unprecedented generative potential have be explore image fusion . however approach typically incorporate predefine multimodal guidance diffusion fail to capture dynamically change significance modality while lack theoretical guarantee . to address issue reveal significant spatio temporal imbalance image denoising specifically diffusion model produce dynamic information gain different image region denoise step . base observation dig diffusion information gains dig2dig theoretically derive diffusion base dynamic image fusion framework provably reduce upper bound generalization error . accordingly introduce diffusion information gain dig to quantify information contribution modality different denoising step thereby provide dynamic guidance fusion process . extensive experiment multiple fusion scenario confirm that method outperform exist diffusion base approach term fusion quality inference efficiency .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI)	24/03/2025
10.48550/arXiv.2503.18626	generative dataset distillation use min max diffusion model	Junqiao Fan, Yunjiao Zhou, Min Chang Jordan Ren, Jianfei Yang	paper address problem generative dataset distillation utilize generative model to synthesize image . generator may produce number image preserve evaluation time . work leverage popular diffusion model as generator to compute surrogate dataset boost min max loss to control dataset 's diversity representativeness training . however diffusion model be time consume when generate image as require iterative generation process . observe critical trade off number image sample image quality control diffusion step propose diffusion step reduction to achieve optimal performance . paper detail comprehensive method performance . model achieve $ 2^{nd}$ place generative track \href{this https url}{the first dataset distillation challenge eccv2024 demonstrate superior performance .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18623	training free personalization retrieval reasoning fingerprint	Deepayan Das, Davide Talon, Yiming Wang, Massimiliano Mancini, Elisa Ricci	vision language models vlms have lead major improvement multimodal reasoning still struggle to understand user specific concept . exist personalization method address limitation heavily rely training procedure can be either costly unpleasant individual user . depart exist work first time explore training free setting context personalization . propose novel method retrieval reasoning personalization r2p leverage internal knowledge vlm . first leverage vlm to extract concept fingerprint i.e. key attribute uniquely define concept semantic class . when query arrive most similar fingerprint be retrieve score chain thought reasoning . to reduce risk hallucination score be validate cross modal verification attribute level case discrepancy score r2p refine concept association pairwise multimodal matching where retrieve fingerprint image be directly compare query . validate r2p two publicly available benchmark newly introduce dataset personal concepts visual ambiguity perva concept identification highlight challenge visual ambiguity . r2p consistently outperform state art approach various downstream task benchmark . code will be available upon acceptance .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18589	unified uncertainty aware diffusion multi agent trajectory modeling	Guillem Capellera, Antonio Rubio, Luis Ferraz, Antonio Agudo	multi agent trajectory modeling have primarily focus forecast future state often overlook broad task like trajectory completion be crucial real world application such correct tracking datum . exist method also generally predict agent state offer state wise measure uncertainty . moreover popular multi modal sampling method lack error probability estimate generate scene same prior observation make difficult to rank prediction inference time . introduce u2diff \textbf{unifie diffusion model design to handle trajectory completion while provide state wise \textbf{uncertainty estimate jointly . uncertainty estimation be achieve augment simple denoising loss negative log likelihood predict noise propagate latent space uncertainty real state space . additionally incorporate rank neural network post processing to enable \textbf{error probability estimation generate mode demonstrate strong correlation error relative ground truth . method outperform state art solution trajectory completion forecast four challenging sport dataset nba basketball u football u soccer u highlight effectiveness uncertainty error probability estimation . video https url	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18583	adapt video diffusion models time lapse microscopy	Alexander Holmberg, Nils Mechtel, Wei Ouyang	present domain adaptation video diffusion model to generate highly realistic time lapse microscopy video cell division hela cell . although state art generative video model have advance significantly natural video remain underexplored microscopy domain . to address gap fine tune pretraine video diffusion model microscopy specific sequence explore three conditioning strategy 1 text prompt derive numeric phenotypic measurement e.g. proliferation rate migration speed cell death frequency 2 direct numeric embedding phenotype score 3 image condition generation where initial microscopy frame be extend complete video sequence . evaluation use biologically meaningful morphological proliferation migration metric demonstrate that fine tuning substantially improve realism accurately capture critical cellular behavior such mitosis migration . notably fine tuned model also generalize training horizon generate coherent cell dynamic even extended sequence . however precisely control specific phenotypic characteristic remain challenging highlight opportunity future work to enhance conditioning method . result demonstrate potential domain specific fine tuning generative video model to produce biologically plausible synthetic microscopy datum support application such silico hypothesis testing datum augmentation .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18567	advance cross organ domain generalization test time style transfer diversity enhancement	Biwen Meng, Xi Long, Wanrong Yang, Ruochen Liu, Yi Tian, Yalin Zheng, Jingxin Liu	deep learning have make significant progress address challenge various field include computational pathology cpath . however complexity domain shift problem performance exist model will degrade especially when come multi domain cross domain task . paper propose test time style transfer t3s use bidirectional mapping mechanism to project feature source target domain unified feature space enhance generalization ability model . to far increase style expression space introduce cross domain style diversification module csdm to ensure orthogonality style basis . addition datum augmentation low rank adaptation technique be use to improve feature alignment sensitivity enable model to adapt multi domain input effectively . method have demonstrate effectiveness three unseen dataset .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18559	amd hummingbird efficient text video model	Takashi Isobe, He Cui, Dong Zhou, Mengmeng Ge, Dong Li, Emad Barsoum	text video t2v generation have attract significant attention ability to synthesize realistic video textual description . however exist model struggle to balance computational efficiency high visual quality particularly resource limit device e.g. ,igpus mobile phone . most prior work prioritize visual fidelity while overlook need small more efficient model suitable real world deployment . to address challenge propose lightweight t2v framework term hummingbird prune exist model enhance visual quality visual feedback learning . approach reduce size u net 1.4 billion 0.7 billion parameter significantly improve efficiency while preserve high quality video generation . additionally introduce novel datum processing pipeline leverage large language models llms video quality assessment vqa model to enhance quality text prompt video datum . to support user drive training style customization publicly release full training code include datum processing model training . extensive experiment show that method achieve 31x speedup compare state art model such videocrafter2 while also attain high overall score vbench . moreover method support generation video to 26 frame address limitation exist u net base method long video generation . notably entire training process require only four gpu deliver performance competitive exist leading method . hummingbird present practical efficient solution t2v generation combine high performance scalability flexibility real world application .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18557	leanstereo leaner backbone base stereo network	Rafia Rahim, Samuel Woerz, Andreas Zell	recently end end deep network base stereo matching method mainly because performance have gain popularity . however improvement performance come cost increase computational memory bandwidth requirement thus necessitate specialized hardware gpus even then method have large inference time compare classical method . limit applicability real world application . although desire high accuracy stereo method albeit reasonable inference time . end propose fast end end stereo matching method . majority speedup come integrate lean backbone . to recover performance lose because lean backbone propose to use learn attention weight base cost volume combine logl1 loss stereo matching . use logl1 loss not only improve overall performance propose network also lead fast convergence . do detailed empirical evaluation different design choice show that method require 4x less operation be also about 9 14x fast compare state art method like acvnet 1 leastereo 2 cfnet 3 while give comparable performance .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18556	instruction align visual attention mitigating hallucinations large vision language model	Bin Li, Dehong Gao, Yeyuan Wang, Linbo Jin, Shanqing Yu, Xiaoyan Cai, Libin Yang	despite significant success large vision language models(lvlms model still suffer hallucination when describe image generate answer include non existent object . be report that model tend to over focus certain irrelevant image token do not contain critical information answer question distort output . to address propose instruction align visual attention(iava approach identify irrelevant token compare change attention weight two different instruction . apply contrastive decoding dynamically adjust logit generate original image token irrelevant image token reduce model 's attention irrelevant information . experimental result demonstrate that iava consistently outperform exist decode technique benchmark such mme pope textvqa mitigate object hallucination . iava approach be available online https url .	Computer Vision and Pattern Recognition (cs.CV), Computation and Language (cs.CL)	24/03/2025
10.48550/arXiv.2503.18553	atar aerial traffic atomic activity recognition temporal segmentation dataset	Zihao Chen, Hsuanyu Wu, Chi-Hsi Kung, Yi-Ting Chen, Yan-Tsung Peng	traffic atomic activity describe traffic pattern topological intersection dynamic be crucial topic advancement intelligent driving system . however exist atomic activity dataset be collect egocentric view can not support scenario where traffic activity entire intersection be require . moreover exist dataset only provide video level atomic activity annotation require exhaust effort to manually trim video recognition limit application to untrimmed video . to bridge gap introduce aerial traffic atomic activity recognition segmentation atars dataset first aerial dataset design multi label atomic activity analysis . offer atomic activity label frame accurately record interval traffic activity . moreover propose novel task multi label temporal atomic activity recognition enable study accurate temporal localization atomic activity ease burden manual video trimming recognition . conduct extensive experiment to evaluate exist state art model atomic activity recognition temporal atomic activity segmentation . result highlight unique challenge atars dataset such recognize extremely small object activity . far provide comprehensive discussion analyze challenge offer valuable insight future direction to improve recognize atomic activity aerial view . source code dataset be available https url	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
10.48550/arXiv.2503.18552	evanimate event condition image video generation human animation	Qiang Qu, Ming Li, Xiaoming Chen, Tongliang Liu	conditional human animation transform static reference image dynamic sequence apply motion cue such pose . motion cue be typically derive video datum be susceptible limitation include low temporal resolution motion blur overexposure inaccuracy low light condition . contrast event camera provide data stream exceptionally high temporal resolution wide dynamic range inherent resistance motion blur exposure issue . work propose evanimate framework leverage event stream motion cue to animate static human image . approach employ specialized event representation transform asynchronous event stream 3 channel slice controllable slicing rate appropriate slice density ensure compatibility diffusion model . subsequently dual branch architecture generate high quality video harness inherent motion dynamic event stream thereby enhance video quality temporal consistency . specialized datum augmentation strategy far enhance cross person generalization . finally establish new benchmarking include simulated event datum training validation real world event dataset capture human action normal extreme scenario . experiment result demonstrate that evanimate achieve high temporal fidelity robust performance scenario where traditional video derive cue fall short .	Computer Vision and Pattern Recognition (cs.CV), Artificial Intelligence (cs.AI), Multimedia (cs.MM)	24/03/2025
10.48550/arXiv.2503.18548	benchmarking post hoc unknown category detection food recognition	Lubnaa Abdur Rahman, Ioannis Papathanail, Lorenzo Brigato, Stavroula Mougiakakou	food recognition model often struggle to distinguish seen unseen sample frequently misclassifye sample unseen category assign distribution id label . misclassification present significant challenge when deploy model real world application particularly automatic dietary assessment system where incorrect label can lead cascade error system . ideally such model should prompt user when unknown sample be encounter allow corrective action . give prior research explore food recognition real world setting work conduct empirical analysis various post hoc distribution ood detection method fine grain food recognition . finding indicate that virtual logit matching vim perform good overall likely combination logit feature space representation . additionally work reinforce prior notion ood domain note that model high id accuracy perform well evaluated ood detection method . furthermore transformer base architecture consistently outperform convolution base model detect ood sample various method .	Computer Vision and Pattern Recognition (cs.CV)	24/03/2025
